Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Request_Moduler,Chrome 67.0.3396.99,,2018-07-04 12:42:22,2018-07-04 12:48:50,6m - 28.018s,FAILED
,,,,,,
Test Cases/Studio Smoke Test Cases/Common Functions,Chrome 67.0.3396.99,,2018-07-04 12:42:23,2018-07-04 12:42:26,2.929s,PASSED
Statement - digi = generateRandomInt(9999999),Chrome 67.0.3396.99,,2018-07-04 12:42:23,2018-07-04 12:42:23,0.002s,PASSED
Statement - random = new java.util.Random(),Chrome 67.0.3396.99,,2018-07-04 12:42:23,2018-07-04 12:42:23,0.001s,PASSED
Statement - return random.nextInt(upperRange),Chrome 67.0.3396.99,,2018-07-04 12:42:23,2018-07-04 12:42:23,0.000s,PASSED
Statement - acc = generateRandomInt(999999999),Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.000s,PASSED
Statement - random = new java.util.Random(),Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.000s,PASSED
Statement - return random.nextInt(upperRange),Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.000s,PASSED
Statement - accNo = java.lang.String.valueOf(acc),Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.000s,PASSED
Statement - println(accNo),Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.015s,PASSED
"Statement - form_id = ""F"" + digi",Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.000s,PASSED
Statement - println(form_id),Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.003s,PASSED
"Statement - view_id = ""AV"" + digi",Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.000s,PASSED
Statement - println(view_id),Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.000s,PASSED
"Statement - app_id = ""AA"" + digi",Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.017s,PASSED
Statement - println(app_id),Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.000s,PASSED
"Statement - subWS_id = ""ASUB"" + digi",Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.000s,PASSED
Statement - println(subWS_id),Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.015s,PASSED
"Statement - WS_id = ""AWS"" + digi",Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.000s,PASSED
Statement - println(WS_id),Chrome 67.0.3396.99,,2018-07-04 12:42:24,2018-07-04 12:42:24,0.000s,PASSED
